segment_id,start_node,end_node,start_lat,start_lon,end_lat,end_lon,midpoint_lat,midpoint_lon,length_m,travel_time_s,road_type
S00018,26529589,1843532044,12.9814677,77.615623,12.9812762,77.6156669,12.98137195,77.61564494999999,21.819,2.0,tertiary
S00019,26529589,287906704,12.9814677,77.615623,12.9823589,77.6156466,12.981913286781836,77.61563138463563,99.155,9.1,tertiary
S00020,26529606,12151502520,12.9780194,77.6188785,12.9780487,77.6189365,12.978034050000002,77.6189075,7.079,0.9,residential
S00021,26529606,1446114501,12.9780194,77.6188785,12.9791126,77.6183038,12.978568815365746,77.61859650305823,136.591,12.2,secondary
S00022,60952254,248459877,12.9709016,77.6048071,12.9714769,77.6061084,12.971201119183798,77.60545257398746,154.886,13.9,primary
S00023,60952254,423784673,12.9709016,77.6048071,12.9718033,77.6044418,12.9713517164491,77.60462254222224,107.803,9.7,secondary
S00024,60952284,248462957,12.965914,77.6049324,12.9658679,77.6046718,12.96589095,77.6048021,28.7,2.6,primary
S00025,60952284,10297757305,12.965914,77.6049324,12.966773,77.6046891,12.9663441112493,77.60481316008276,99.104,12.6,residential
S00056,61748559,9190068645,12.9622709,77.5959673,12.9613893,77.5959432,12.961830354807113,77.59594772005222,98.089,12.5,residential
S00057,61748559,459656158,12.9622709,77.5959673,12.9620042,77.597574,12.962163136383513,77.59677651384665,177.076,21.2,tertiary
S00058,61748559,11385101586,12.9622709,77.5959673,12.9623124,77.5956956,12.96229178404372,77.59583147051501,29.801,3.6,tertiary
S00059,62011481,334473795,12.9731757,77.6094835,12.9747412,77.6093754,12.97395781910935,77.60941942968522,174.536,22.2,residential
S00060,62011481,1274338608,12.9731757,77.6094835,12.9722955,77.6096224,12.972735146787308,77.60954936748821,99.051,12.6,residential
S00061,62011481,11283487985,12.9731757,77.6094835,12.9734712,77.6102613,12.973339470607147,77.60986643609806,90.576,10.9,primary
S00120,62067302,459598635,12.9615523,77.5888332,12.9618791,77.5885245,12.9617157,77.58867885000001,49.391,6.3,residential
S00121,62067302,1859880699,12.9615523,77.5888332,12.9612225,77.5885002,12.961387420587906,77.58866667960797,51.449,4.6,secondary
S00151,245615180,12759084951,12.967776,77.5882547,12.9677785,77.5883841,12.96777725,77.58831939999999,14.024,1.1,primary
S00152,245615180,249081348,12.967776,77.5882547,12.9673336,77.5884173,12.967576965261255,77.58839580406146,54.587,4.1,primary
S00155,246167200,11425338077,12.9673249,77.5949443,12.9672894,77.594954,12.96730715,77.59494914999999,4.085,0.3,primary
S00156,246167200,11425338076,12.9673249,77.5949443,12.9670885,77.5946018,12.967155003566672,77.59480367262618,48.306,5.3,primary_link
S00162,246397920,4058224852,12.9722064,77.594011,12.9721517,77.5940818,12.97217905,77.5940464,9.79,0.9,tertiary
S00163,246397920,3943327578,12.9722064,77.594011,12.9724596,77.5942264,12.972328213706302,77.59412382418728,36.674,3.3,secondary
S00164,246397923,7697830173,12.9767004,77.5993341,12.9766163,77.599352,12.97665835,77.59934304999999,9.551,0.9,secondary
S00165,246397923,3400262500,12.9767004,77.5993341,12.9766789,77.6002927,12.976693804171486,77.59981341040289,103.92,12.5,secondary
S00407,248455233,248455434,12.9617616,77.5984889,12.9616369,77.5989335,12.96169925,77.5987112,50.133,6.0,tertiary
S00408,248455233,9190540945,12.9617616,77.5984889,12.9610313,77.5982479,12.961399844038269,77.59836114854188,85.522,10.9,residential
S00409,248455233,248455435,12.9617616,77.5984889,12.9619323,77.5988018,12.961846956301104,77.59864534656184,38.858,7.0,residential
S00410,248455233,12102882503,12.9617616,77.5984889,12.9618598,77.5980229,12.961810550674436,77.598255867068,51.664,6.2,tertiary
S00411,248455237,12096409200,12.9636941,77.6010632,12.9636268,77.6011209,12.96366045,77.60109205,9.752,1.2,tertiary
S00412,248455237,248462897,12.9636941,77.6010632,12.9645621,77.6009974,12.964124418847211,77.6009984750123,97.311,8.8,tertiary
S00415,248455241,1067769848,12.9618776,77.6014923,12.9618655,77.6013999,12.96187155,77.6014461,10.103,1.3,residential
S00416,248455241,248550924,12.9618776,77.6014923,12.9617224,77.6027042,12.961822973195703,77.60210154391942,132.633,16.9,residential
S00417,248455241,12102946022,12.9618776,77.6014923,12.9605763,77.6016143,12.961228776838317,77.60158275752514,145.64399999999998,17.5,tertiary
S00418,248455257,248462897,12.9653935,77.6010377,12.9645621,77.6009974,12.96497811998483,77.60102429184207,92.698,8.3,tertiary
S00419,248455257,248455450,12.9653935,77.6010377,12.965192,77.5994906,12.96528520529372,77.60026514085459,169.149,15.2,primary
S00420,248455429,248462913,12.9639765,77.6058608,12.9638018,77.606648,12.963889167742016,77.60625440394092,87.486,11.1,residential
S00421,248455429,248455430,12.9639765,77.6058608,12.9628338,77.6058204,12.963404530814811,77.60583993176374,127.275,16.2,residential
S00422,248455429,2228056220,12.9639765,77.6058608,12.9643297,77.6057053,12.964215271746848,77.60587547859099,52.736,6.7,residential
S00423,248455430,248462952,12.9628338,77.6058204,12.9630993,77.6051238,12.96296655,77.6054721,81.052,10.3,residential
S00424,248455430,248455480,12.9628338,77.6058204,12.9620434,77.605534,12.962432939206362,77.60569809884555,93.706,11.9,residential
S00425,248455430,248455429,12.9628338,77.6058204,12.9639765,77.6058608,12.963404530814811,77.60583993176374,127.275,16.2,residential
S00426,248455431,10020578756,12.960786,77.6051903,12.9609098,77.604654,12.9608479,77.60492215,59.723,7.6,residential
S00428,248455431,248455480,12.960786,77.6051903,12.9620434,77.605534,12.961421689501954,77.60533668053839,144.847,18.4,residential
S00429,248455434,248455233,12.9616369,77.5989335,12.9617616,77.5984889,12.96169925,77.5987112,50.133,6.0,tertiary
S00430,248455434,459752716,12.9616369,77.5989335,12.9605712,77.6009825,12.961164531478182,77.59998888405094,252.327,30.3,tertiary
S00431,248455435,248462911,12.9619323,77.5988018,12.9622496,77.5990433,12.96209095,77.59892255,43.928,7.9,residential
S00432,248455435,248455434,12.9619323,77.5988018,12.9616369,77.5989335,12.96178461264129,77.59886767838385,35.813,4.6,residential
S00433,248455441,1067789550,12.9621574,77.5944681,12.9623393,77.5945085,12.96224835,77.5944883,20.695,1.6,primary
S00434,248455441,249144490,12.9621574,77.5944681,12.9621117,77.5938746,12.96212967744389,77.59417174146546,64.52600000000001,4.9,primary
S00435,248455450,1067769802,12.965192,77.5994906,12.9649731,77.5982724,12.965051527172957,77.59889137936419,135.384,24.4,primary
S00436,248455450,428435133,12.965192,77.5994906,12.9649389,77.5971741,12.965092302111897,77.59833360619209,253.614,22.8,primary
S00437,248455450,428457180,12.965192,77.5994906,12.9594547,77.5935607,12.963166495534422,77.59588901805793,994.057,119.3,primary
S00438,248455451,10060658518,12.9622565,77.5937165,12.9623218,77.5944189,12.962272462513596,77.5940697445138,76.663,5.8,primary
S00439,248455457,428435126,12.965145,77.5967546,12.965314,77.597024,12.9652295,77.5968893,34.718,6.2,primary
S00440,248455457,459815975,12.965145,77.5967546,12.9683025,77.5964879,12.966718655376932,77.59650462173296,354.9949999999999,42.6,tertiary
S00441,248455459,248455257,12.9654422,77.6014142,12.9653935,77.6010377,12.96541785,77.60122595,41.155,3.7,primary
S00442,248455459,248455467,12.9654422,77.6014142,12.9656415,77.6014528,12.965541627285436,77.60143460285286,22.555,2.1,tertiary
S00443,248455467,9340052107,12.9656415,77.6014528,12.9659846,77.6015572,12.965814192457836,77.60150080660185,39.831,4.8,tertiary
S00444,248455468,10060658432,12.9694188,77.6024023,12.9681019,77.6029728,12.968775036373584,77.60271318076802,159.78400000000002,14.6,tertiary
S00445,248455468,60952254,12.9694188,77.6024023,12.9709016,77.6048071,12.97025441369154,77.60354776179581,309.62100000000004,44.6,primary
S00446,248455472,1851627308,12.9657636,77.6038789,12.965745,77.6037418,12.9657543,77.60381035,14.999,1.3,primary
S00447,248455473,1067769815,12.9631451,77.601288,12.9631406,77.6011533,12.96314285,77.60122064999999,14.605,1.9,residential
S00448,248455473,248455474,12.9631451,77.601288,12.9629736,77.6021588,12.963051666294524,77.60172189119294,96.285,12.2,residential
S00449,248455473,248455241,12.9631451,77.601288,12.9618776,77.6014923,12.962510560703244,77.60138428908222,142.70999999999998,17.1,tertiary
S00450,248455474,248455475,12.9629736,77.6021588,12.9628494,77.6030347,12.96291145545609,77.60259674361863,95.913,12.2,residential
S00451,248455474,248455473,12.9629736,77.6021588,12.9631451,77.601288,12.963051666294524,77.60172189119294,96.285,12.2,residential
S00452,248455475,2228056179,12.9628494,77.6030347,12.9628184,77.6031921,12.9628339,77.6031134,17.401,2.2,residential
S00453,248455475,248455474,12.9628494,77.6030347,12.9629736,77.6021588,12.96291145545609,77.60259674361863,95.913,12.2,residential
S00454,248455475,1067769839,12.9628494,77.6030347,12.9618795,77.6027503,12.962364424267523,77.60289258774135,112.165,14.3,residential
S00455,248455478,248455479,12.9623151,77.6042371,12.9621917,77.6048661,12.9622534,77.60455160000001,69.527,8.8,residential
S00456,248455478,248550906,12.9623151,77.6042371,12.9619474,77.6041626,12.96213125,77.60419985,41.676,5.3,residential
S00457,248455478,248462939,12.9623151,77.6042371,12.9636064,77.6044982,12.96296075,77.60436765,146.347,18.6,residential
S00458,248455478,2228056176,12.9623151,77.6042371,12.9627355,77.6036128,12.962537110266403,77.60393784494921,84.507,10.8,residential
S00459,248455479,248455480,12.9621917,77.6048661,12.9620434,77.605534,12.96211755,77.60520005000001,74.23,9.4,residential
S00460,248455479,248455478,12.9621917,77.6048661,12.9623151,77.6042371,12.9622534,77.60455160000001,69.527,8.8,residential
S00461,248455479,248550920,12.9621917,77.6048661,12.9609406,77.6045284,12.96156615,77.60469725,143.849,18.3,residential
S00462,248455479,248462952,12.9621917,77.6048661,12.9630993,77.6051238,12.962645660770132,77.60499438784322,104.713,13.3,residential
S00463,248455480,248455479,12.9620434,77.605534,12.9621917,77.6048661,12.96211755,77.60520005000001,74.23,9.4,residential
S00464,248455480,248455430,12.9620434,77.605534,12.9628338,77.6058204,12.962432939206362,77.60569809884555,93.706,11.9,residential
S00465,248455480,248455431,12.9620434,77.605534,12.960786,77.6051903,12.961421689501954,77.60533668053839,144.84699999999998,18.4,residential
S00466,248455481,248455474,12.9644708,77.6025215,12.9629736,77.6021588,12.96372220583817,77.60234012590108,171.05700000000002,21.8,residential
S00467,248455481,248462931,12.9644708,77.6025215,12.9640037,77.6036289,12.964235983946558,77.60307466659505,130.757,16.6,residential
S00468,248455482,248455481,12.964789,77.6025909,12.9644708,77.6025215,12.9646299,77.6025562,36.173,4.6,residential
S00469,248455482,248462918,12.964789,77.6025909,12.9647391,77.6036891,12.96476405,77.60314,119.131,15.2,residential
S00470,248455483,10060658639,12.9656092,77.602623,12.9655596,77.6022732,12.9655844,77.6024481,38.304,3.4,primary
S00471,248455483,248550921,12.9656092,77.602623,12.96513,77.6026246,12.965369679840943,77.60262606834964,53.302,6.8,residential
S00472,248455485,248459797,12.9719271,77.6070444,12.9720722,77.6073585,12.97199965,77.60720145,37.666,3.4,primary
S00473,248455485,5372824878,12.9719271,77.6070444,12.971451,77.6070389,12.971690577761642,77.60707881721949,53.961,4.8,secondary
S00474,248455487,7088469626,12.9700254,77.6066075,12.969687,77.606509,12.969856163313448,77.60655837675178,39.113,3.5,secondary
S00475,248455487,3667329344,12.9700254,77.6066075,12.9696867,77.6073646,12.9698472022555,77.60698215666112,90.534,11.5,residential
S00476,248459794,248459820,12.9743274,77.6077326,12.9751867,77.6041502,12.974749565831967,77.60593953716307,399.78399999999993,48.0,unclassified
S00477,248459794,423784668,12.9743274,77.6077326,12.9735977,77.6075185,12.9739625678933,77.60762549091989,84.39,10.1,secondary
S00478,248459797,1274338610,12.9720722,77.6073585,12.9723611,77.6078395,12.972213961760245,77.60760049731681,61.257000000000005,7.4,primary
S00479,248459808,334473846,12.9757991,77.6016681,12.976568,77.600538,12.976254798906291,77.60114285852558,152.356,27.4,secondary_link
S00480,248459808,10016346056,12.9757991,77.6016681,12.976518,77.6017987,12.976159818443431,77.60172755242053,81.234,7.3,secondary
S00481,248459808,248459821,12.9757991,77.6016681,12.975579,77.6025567,12.975686539110466,77.60211180229457,99.355,17.9,unclassified
S00482,248459809,248459833,12.9754775,77.60162,12.9755781,77.5998782,12.975540858080931,77.60074918167093,189.259,24.1,residential
S00483,248459809,248459808,12.9754775,77.60162,12.9757991,77.6016681,12.97563841696311,77.60164325604805,36.139,3.3,secondary
S00484,248459811,1536595785,12.9729732,77.6015349,12.9732666,77.6013249,12.973080379512906,77.60137652385863,43.305,3.9,secondary
S00485,248459811,248459827,12.9729732,77.6015349,12.9727994,77.6012741,12.972902964934338,77.60139350600119,34.623000000000005,3.1,tertiary
S00486,248459812,248459811,12.9728523,77.603259,12.9729732,77.6015349,12.972923212235486,77.60239772100525,187.356,27.0,secondary
S00487,248459812,11283488142,12.9728523,77.603259,12.975391,77.6026113,12.97415071758659,77.60305064921094,292.192,43.6,unclassified
S00488,248459820,11356383283,12.9751867,77.6041502,12.9736166,77.6047294,12.974236009567496,77.60404550427813,212.755,27.1,residential
S00489,248459820,10016159586,12.9751867,77.6041502,12.9755262,77.6027863,12.975355941190514,77.60346812482992,152.533,18.3,unclassified
S00490,248459821,11283488142,12.975579,77.6025567,12.975391,77.6026113,12.975485,77.60258400000001,21.726,3.2,unclassified
S00491,248459821,334473863,12.975579,77.6025567,12.9763809,77.6025429,12.975980756311769,77.60253653265423,89.447,13.4,unclassified
S00492,248459827,1492519184,12.9727994,77.6012741,12.9722475,77.6011495,12.97252609809057,77.60120568703191,63.115,5.7,tertiary
S00493,248459829,11496183647,12.9703365,77.6007447,12.968,77.6003351,12.969159021891551,77.60046160894422,268.87699999999995,38.7,tertiary
S00494,248459829,1842803351,12.9703365,77.6007447,12.97075,77.5992977,12.970542950584942,77.60002111556759,163.397,23.5,tertiary
S00495,248459833,248459809,12.9755781,77.5998782,12.9754775,77.60162,12.975540858080931,77.60074918167093,189.259,24.1,residential
S00496,248459833,663568619,12.9755781,77.5998782,12.9745327,77.599597,12.97505170656179,77.59975670767531,120.54,14.5,tertiary
S00497,248459838,248459827,12.9730942,77.6010663,12.9727994,77.6012741,12.972982292124604,77.60121956565384,42.324,3.9,tertiary
S00498,248459838,1536595785,12.9730942,77.6010663,12.9732666,77.6013249,12.973179593548176,77.60119631577037,34.035,3.1,tertiary
S00499,248459840,12558269342,12.9712043,77.5977545,12.9712399,77.5977446,12.9712221,77.59774955,4.101,0.4,tertiary
S00500,248459840,4058224813,12.9712043,77.5977545,12.9720216,77.5942473,12.971339761391167,77.5959541846639,399.389,36.5,tertiary
S00501,248459840,5340711533,12.9712043,77.5977545,12.9698314,77.5975261,12.970524296973087,77.59762374407559,155.477,18.7,tertiary
S00502,248459848,4058224827,12.9718009,77.5935434,12.9719456,77.5937192,12.97187325,77.5936313,24.935,2.2,secondary
S00503,248459848,248459849,12.9718009,77.5935434,12.9717507,77.594004,12.97185714365767,77.5937838555365,54.272000000000006,4.1,primary
S00504,248459849,246167200,12.9717507,77.594004,12.9673249,77.5949443,12.96953796552819,77.59447497698393,502.621,72.4,primary
S00505,248459877,248455485,12.9714769,77.6061084,12.9719271,77.6070444,12.971699615898274,77.60657794638034,113.196,10.2,primary
S00506,248459877,1232963659,12.9714769,77.6061084,12.9713033,77.6069998,12.971488913479076,77.60658782928233,104.553,11.5,primary_link
S00507,248459878,1454651934,12.9704155,77.6102879,12.9688038,77.6106642,12.96960498900659,77.61045517106312,183.916,22.1,secondary
S00508,248459878,1274338614,12.9704155,77.6102879,12.9702741,77.6105161,12.970343003171775,77.6104002124607,29.434,2.6,primary
S00509,248459878,11854316023,12.9704155,77.6102879,12.9705567,77.6097218,12.97045081610286,77.60999756894046,64.8,5.9,tertiary
S00510,248462897,248455237,12.9645621,77.6009974,12.9636941,77.6010632,12.964124418847211,77.6009984750123,97.311,8.8,tertiary
S00511,248462897,248455257,12.9645621,77.6009974,12.9653935,77.6010377,12.96497811998483,77.60102429184207,92.698,8.3,tertiary
S00512,248462897,248462898,12.9645621,77.6009974,12.9643833,77.6015927,12.964472696204792,77.6012950488597,67.50200000000001,8.6,residential
S00513,248462898,248462897,12.9643833,77.6015927,12.9645621,77.6009974,12.964472696204792,77.6012950488597,67.50200000000001,8.6,residential
S00514,248462899,248462910,12.9636976,77.5977154,12.9627115,77.5984932,12.96319153814509,77.59790725425268,166.94,21.2,residential
S00515,248462910,10197618934,12.9627115,77.5984932,12.9626962,77.5985088,12.96270385,77.598501,2.398,0.3,residential
S00516,248462910,12102882503,12.9627115,77.5984932,12.9618598,77.5980229,12.962292591182033,77.5982450859618,107.634,13.7,residential
S00517,248462911,248455435,12.9622496,77.5990433,12.9619323,77.5988018,12.96209095,77.59892255,43.928,7.9,residential
S00518,248462911,12096409199,12.9622496,77.5990433,12.9636107,77.6010633,12.963021425205657,77.59998653681777,268.24800000000005,48.3,residential
S00519,248462912,12102882503,12.9618708,77.5979653,12.9618598,77.5980229,12.9618653,77.5979941,6.36,0.8,tertiary
S00520,248462912,10060658553,12.9618708,77.5979653,12.9619222,77.5977922,12.9618965,77.59787875,19.609,2.4,tertiary
S00521,248462912,459752754,12.9618708,77.5979653,12.9612836,77.5978156,12.961577195888356,77.59789046615846,67.279,8.6,residential
S00522,248462913,2890442001,12.9638018,77.606648,12.964402,77.6066895,12.9641019,77.60666875000001,66.891,4.0,primary
S00523,248462913,248455429,12.9638018,77.606648,12.9639765,77.6058608,12.963889167742016,77.60625440394092,87.486,11.1,residential
S00524,248462918,248550922,12.9647391,77.6036891,12.9651443,77.6037013,12.9649417,77.6036952,45.076,5.7,residential
S00525,248462918,9007482681,12.9647391,77.6036891,12.9647633,77.6043205,12.964751199999998,77.6040048,68.472,8.7,residential
S00526,248462918,248455482,12.9647391,77.6036891,12.964789,77.6025909,12.96476405,77.60314,119.131,15.2,residential
S00527,248462919,10603767296,12.9647762,77.6046595,12.96474,77.6050952,12.9647581,77.60487735,47.384,6.0,residential
S00528,248462919,9007482681,12.9647762,77.6046595,12.9647633,77.6043205,12.96476975,77.60449,36.762,4.7,residential
S00529,248462919,10032174053,12.9647762,77.6046595,12.9636292,77.6044498,12.96419963484042,77.6045724576878,129.664,16.5,residential
S00530,248462919,248462957,12.9647762,77.6046595,12.9658679,77.6046718,12.96532214000621,77.60466870721594,121.427,15.4,residential
S00531,248462931,2228056206,12.9640037,77.6036289,12.9638738,77.6039299,12.96393875,77.60377940000001,35.672,4.5,residential
S00532,248462931,248462918,12.9640037,77.6036289,12.9647391,77.6036891,12.9643714,77.603659,82.033,10.4,residential
S00533,248462931,248455481,12.9640037,77.6036289,12.9644708,77.6025215,12.964235983946558,77.60307466659505,130.757,16.6,residential
S00534,248462939,10032174053,12.9636064,77.6044982,12.9636292,77.6044498,12.9636178,77.604474,5.825,0.7,residential
S00535,248462939,248455478,12.9636064,77.6044982,12.9623151,77.6042371,12.96296075,77.60436765,146.347,18.6,residential
S00536,248462939,2228056193,12.9636064,77.6044982,12.9632339,77.6049855,12.963428502718736,77.60474881157984,67.255,8.6,residential
S00537,248462952,248455430,12.9630993,77.6051238,12.9628338,77.6058204,12.96296655,77.6054721,81.052,10.3,residential
S00538,248462952,2228056193,12.9630993,77.6051238,12.9632339,77.6049855,12.9631666,77.60505465,21.18,2.7,residential
S00539,248462952,248455479,12.9630993,77.6051238,12.9621917,77.6048661,12.962645660770132,77.60499438784322,104.713,13.3,residential
S00540,248462957,248455472,12.9658679,77.6046718,12.9657636,77.6038789,12.965811189637204,77.60427592746044,86.71,7.8,primary
S00541,248462957,248462919,12.9658679,77.6046718,12.9647762,77.6046595,12.96532214000621,77.60466870721594,121.427,15.4,residential
S00552,248550898,10032174041,12.9597525,77.6024669,12.9602805,77.6026304,12.96001648914412,77.60254868498865,61.326,7.8,residential
S00553,248550899,248550900,12.9612495,77.6029614,12.9607512,77.6027806,12.96100035,77.602871,58.77,7.5,residential
S00554,248550899,9190540935,12.9612495,77.6029614,12.9611825,77.603251,12.961216,77.6031062,32.254,4.1,residential
S00555,248550899,248550924,12.9612495,77.6029614,12.9617224,77.6027042,12.9613605196027,77.60260142370859,83.086,10.6,residential
S00556,248550900,248550899,12.9607512,77.6027806,12.9612495,77.6029614,12.96100035,77.602871,58.77,7.5,residential
S00557,248550900,10032174041,12.9607512,77.6027806,12.9602805,77.6026304,12.96051585,77.6027055,54.812,7.0,residential
S00558,248550900,248550904,12.9607512,77.6027806,12.960664,77.6030997,12.9607076,77.60294015,35.912,4.6,residential
S00559,248550904,10032174042,12.960664,77.6030997,12.9601858,77.6029761,12.9604249,77.6030379,54.834,7.0,residential
S00560,248550904,9190540935,12.960664,77.6030997,12.9611825,77.603251,12.96092325,77.60317535,59.94,7.6,residential
S00561,248550904,248550900,12.960664,77.6030997,12.9607512,77.6027806,12.9607076,77.60294015,35.912,4.6,residential
S00564,248550906,248455478,12.9619474,77.6041626,12.9623151,77.6042371,12.96213125,77.60419985,41.676,5.3,residential
S00565,248550906,459752784,12.9619474,77.6041626,12.9620623,77.6037283,12.96200485,77.60394545,48.765,6.2,residential
S00566,248550906,1067769853,12.9619474,77.6041626,12.9610472,77.6039793,12.961500985122177,77.6040531329809,102.142,13.0,residential
S00567,248550920,248455479,12.9609406,77.6045284,12.9621917,77.6048661,12.96156615,77.60469725,143.849,18.3,residential
S00568,248550920,10020578756,12.9609406,77.6045284,12.9609098,77.604654,12.9609252,77.6045912,14.035,1.8,residential
S00569,248550920,1067769853,12.9609406,77.6045284,12.9610472,77.6039793,12.9609939,77.60425385,60.671,7.7,residential
S00570,248550921,248455482,12.96513,77.6026246,12.964789,77.6025909,12.9649595,77.60260775,38.093,4.8,residential
S00571,248550921,248550922,12.96513,77.6026246,12.9651443,77.6037013,12.96513715,77.60316295,116.682,14.8,residential
S00572,248550922,248550921,12.9651443,77.6037013,12.96513,77.6026246,12.96513715,77.60316295,116.682,14.8,residential
S00573,248550922,1851627308,12.9651443,77.6037013,12.965745,77.6037418,12.965444673060786,77.60372729543518,67.037,8.5,residential
S00574,248550924,1067769839,12.9617224,77.6027042,12.9618795,77.6027503,12.96180095,77.60272725,18.169,2.3,residential
S00575,248550924,248455241,12.9617224,77.6027042,12.9618776,77.6014923,12.961822973195703,77.60210154391942,132.633,16.9,residential
S00576,248550924,248550899,12.9617224,77.6027042,12.9612495,77.6029614,12.9613605196027,77.60260142370859,83.086,10.6,residential
S01431,249081341,10060571786,12.9655872,77.5925073,12.9656366,77.5921891,12.9656119,77.5923482,34.915,4.4,residential
S01432,249081341,459554731,12.9655872,77.5925073,12.9655619,77.5932462,12.96557455,77.59287674999999,80.117,10.2,residential
S01433,249081341,459554608,12.9655872,77.5925073,12.9653017,77.5924873,12.96544445,77.59249729999999,31.82,2.9,tertiary
S01434,249081341,459554610,12.9655872,77.5925073,12.9657805,77.5925331,12.96568385,77.5925202,21.675,2.0,tertiary
S01435,249081347,459554656,12.9677108,77.5898673,12.9672232,77.5899931,12.96746692958052,77.58992992380074,55.906000000000006,7.1,residential
S01436,249081347,663313892,12.9677108,77.5898673,12.9676363,77.5893451,12.967675152353426,77.58960594105277,57.197,4.3,primary
S01437,249081348,286679311,12.9673336,77.5884173,12.9668448,77.5879415,12.967091585552476,77.58817717249264,74.97,5.7,primary
S01438,249081404,1482644048,12.9730054,77.5816997,12.9758455,77.5870398,12.974555851824444,77.58430313575334,660.6669999999997,60.4,tertiary
S01441,249082069,12803624101,12.9839484,77.5977237,12.984327,77.597199,12.984123082527764,77.59745046128538,70.926,6.5,tertiary
S01442,249082069,663596611,12.9839484,77.5977237,12.9836404,77.5971267,12.9839094365704,77.59736804363935,79.761,9.6,tertiary_link
S01443,249082069,429303174,12.9839484,77.5977237,12.9821412,77.5988597,12.983184018517862,77.59854101083147,248.418,37.1,unclassified
S01444,249082071,4030303708,12.9855324,77.6053517,12.985461,77.6049981,12.9854967,77.60517490000001,39.127,3.6,tertiary
S01445,249082071,12022663920,12.9855324,77.6053517,12.9854898,77.6056411,12.9855111,77.60549639999999,31.713,2.9,tertiary
S01446,249082071,429415688,12.9855324,77.6053517,12.9856747,77.6053547,12.98560355,77.6053532,15.826,1.4,tertiary
S01447,249082493,10011007441,12.9844668,77.6143858,12.9847271,77.613532,12.98459695,77.6139589,96.933,8.9,tertiary
S01448,249082493,6528728288,12.9844668,77.6143858,12.984206,77.6141704,12.9843364,77.6142781,37.225,3.3,secondary
S01449,249082493,6454499755,12.9844668,77.6143858,12.9846134,77.6144625,12.9845401,77.61442414999999,18.297,1.6,secondary
S01452,249082564,356659410,12.9900162,77.6014039,12.9899897,77.6028643,12.989980533264644,77.60213371582468,158.34500000000003,14.5,tertiary
S01453,249082564,7250922699,12.9900162,77.6014039,12.9897724,77.6016556,12.98989355955066,77.6015289877243,38.461,3.5,tertiary
S01480,249083792,4126163687,12.964095,77.5811256,12.9640595,77.58152,12.96407725,77.5813228,42.919,3.2,primary
S01481,249083792,254661635,12.964095,77.5811256,12.9648001,77.5811735,12.96444510950096,77.58117506867211,78.919,10.0,residential
S01566,249087933,429001170,12.9647596,77.5840668,12.9647255,77.5837518,12.96474255,77.5839093,34.344,4.4,residential
S01567,249087933,249087934,12.9647596,77.5840668,12.9652673,77.5842282,12.965028000106589,77.58410676726216,60.163,5.4,secondary
S01568,249087934,456181519,12.9652673,77.5842282,12.9654449,77.5837855,12.9653561,77.58400685000001,51.877,4.7,tertiary
S01569,249087934,1273593957,12.9652673,77.5842282,12.9658881,77.5844308,12.96557770372374,77.5843294885831,72.437,9.2,residential
S01570,249087934,1276378520,12.9652673,77.5842282,12.965564,77.5851377,12.9654157101287,77.58468293042436,103.929,9.3,secondary
S01571,249087938,287793596,12.9659765,77.5867815,12.9668491,77.5874003,12.96639083918232,77.58712886386152,119.20499999999998,9.0,primary
S01572,249088160,663311727,12.9770696,77.5912356,12.9772392,77.5913243,12.97715197290514,77.59128437320928,21.217,3.2,unclassified
S01573,249088160,9161061945,12.9770696,77.5912356,12.976048,77.59138,12.97655288194919,77.59113564721383,125.177,22.5,unclassified
S01574,249088221,3943327577,12.974771,77.593363,12.9724235,77.5938853,12.973597631850303,77.59362344250829,267.2560000000001,43.7,unclassified
S01575,249088244,5826976049,12.9768493,77.5984001,12.9802467,77.5968961,12.978556947066624,77.59769109395404,413.569,61.8,unclassified
S01576,249088244,663941113,12.9768493,77.5984001,12.9761756,77.5946381,12.976844073738183,77.59640085219947,440.737,63.5,unclassified
S01741,249136711,10060517244,12.960305,77.5863801,12.9602201,77.5867729,12.96026255,77.5865765,43.599,5.5,residential
S01742,249136711,249136817,12.960305,77.5863801,12.9611918,77.58657,12.960748393035198,77.58647508262328,100.732,12.8,residential
S01744,249136817,10060517257,12.9611918,77.58657,12.9612778,77.5858222,12.9612348,77.5861961,81.595,7.3,secondary
S01745,249136817,249136711,12.9611918,77.58657,12.960305,77.5863801,12.960748393035198,77.58647508262328,100.732,12.8,residential
S01746,249136818,10060517244,12.9600611,77.5875086,12.9602201,77.5867729,12.9601406,77.58714075,81.659,10.4,residential
S01748,249136852,249137281,12.9614969,77.5812671,12.9611007,77.5810413,12.9612988,77.5811542,50.394,6.4,residential
S01749,249136852,1836983524,12.9614969,77.5812671,12.9613122,77.5818061,12.96140455,77.58153659999999,61.913,7.9,residential
S01750,249136852,9190540958,12.9614969,77.5812671,12.9616158,77.5808516,12.96155635,77.58105935,46.925,6.0,residential
S01755,249137167,1836983541,12.9633773,77.5820032,12.9633917,77.5818729,12.9633845,77.58193804999999,14.21,1.1,primary
S01756,249137167,10024065093,12.9633773,77.5820032,12.9630405,77.5819664,12.963208716190357,77.58198653799523,37.665,3.4,tertiary
S01766,249137276,249137511,12.9619041,77.5796723,12.961734,77.5804858,12.96181905,77.58007905,90.159,11.5,residential
